8.154180238870792907e-01
8.501628664495114451e-01
8.490770901194354403e-01
8.762214983713354499e-01
6.731813246471226586e-01
8.545059717698154644e-01
8.729641693811075465e-01
6.319218241042344753e-01
8.773072747014114547e-01
8.545059717698154644e-01
